url,scan_status,finding_id,finding_title,finding_description,finding_score,tags,item_selector,item_snippet,item_node_label,item_explanation
https://tools.usps.com,success,link-name,Links do not have a discernible name,"Link text (and alternate text for images, when used as links) that is discernible, unique, and focusable improves the navigation experience for screen reader users. [Learn how to make links accessible](https://dequeuniversity.com/rules/axe/4.12/link-name).",0,,body.tracking_reskin > div#global-footer--wrap > footer.global-footer > a.global-footer--logo-link,"<a href=""https://www.usps.com/"" class=""global-footer--logo-link"">",body.tracking_reskin > div#global-footer--wrap > footer.global-footer > a.global-footer--logo-link,"Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
https://tools.usps.com,success,listitem,"List items (`<li>`) are not contained within `<ul>`, `<ol>` or `<menu>` parent elements.","Screen readers require list items (`<li>`) to be contained within a parent `<ul>`, `<ol>` or `<menu>` to be announced properly. [Learn more about proper list structure](https://dequeuniversity.com/rules/axe/4.12/listitem).",0,,div.nav-full > nav > ul.nav-list > li.qt-nav,"<li class=""qt-nav menuheader"">","Skip Quick Tools Links
Quick Tools
 

Track a Package

 

Informed Delivery

 
…","Fix any of the following:
  List item parent element has a role that is not role=""list"""
https://tools.usps.com,success,listitem,"List items (`<li>`) are not contained within `<ul>`, `<ol>` or `<menu>` parent elements.","Screen readers require list items (`<li>`) to be contained within a parent `<ul>`, `<ol>` or `<menu>` to be announced properly. [Learn more about proper list structure](https://dequeuniversity.com/rules/axe/4.12/listitem).",0,,div.nav-full > nav > ul.nav-list > li.menuheader,"<li class=""menuheader"">","Skip Send Links
Send
Tools
Click-N-Ship
Stamps & Supplies
Look Up a ZIP Code™
C…","Fix any of the following:
  List item parent element has a role that is not role=""list"""
https://tools.usps.com,success,listitem,"List items (`<li>`) are not contained within `<ul>`, `<ol>` or `<menu>` parent elements.","Screen readers require list items (`<li>`) to be contained within a parent `<ul>`, `<ol>` or `<menu>` to be announced properly. [Learn more about proper list structure](https://dequeuniversity.com/rules/axe/4.12/listitem).",0,,div.nav-full > nav > ul.nav-list > li.menuheader,"<li class=""menuheader"">","Skip Receive Links
Receive
Tools
Tracking
Informed Delivery
Intercept a Package…","Fix any of the following:
  List item parent element has a role that is not role=""list"""
https://tools.usps.com,success,listitem,"List items (`<li>`) are not contained within `<ul>`, `<ol>` or `<menu>` parent elements.","Screen readers require list items (`<li>`) to be contained within a parent `<ul>`, `<ol>` or `<menu>` to be announced properly. [Learn more about proper list structure](https://dequeuniversity.com/rules/axe/4.12/listitem).",0,,div.nav-full > nav > ul.nav-list > li.menuheader,"<li class=""menuheader"">","Skip Shop Links
Shop
Shop
Stamps
Shipping Supplies
Cards & Envelopes
Personaliz…","Fix any of the following:
  List item parent element has a role that is not role=""list"""
https://tools.usps.com,success,listitem,"List items (`<li>`) are not contained within `<ul>`, `<ol>` or `<menu>` parent elements.","Screen readers require list items (`<li>`) to be contained within a parent `<ul>`, `<ol>` or `<menu>` to be announced properly. [Learn more about proper list structure](https://dequeuniversity.com/rules/axe/4.12/listitem).",0,,div.nav-full > nav > ul.nav-list > li.menuheader,"<li class=""menuheader"">","Skip Business Links
Business
Tools
Calculate a Business Price
Every Door Direct…","Fix any of the following:
  List item parent element has a role that is not role=""list"""
https://tools.usps.com,success,listitem,"List items (`<li>`) are not contained within `<ul>`, `<ol>` or `<menu>` parent elements.","Screen readers require list items (`<li>`) to be contained within a parent `<ul>`, `<ol>` or `<menu>` to be announced properly. [Learn more about proper list structure](https://dequeuniversity.com/rules/axe/4.12/listitem).",0,,div.nav-full > nav > ul.nav-list > li.menuheader,"<li class=""menuheader"">","Skip International Links
International
Tools
Calculate International Prices
Pri…","Fix any of the following:
  List item parent element has a role that is not role=""list"""
https://tools.usps.com,success,listitem,"List items (`<li>`) are not contained within `<ul>`, `<ol>` or `<menu>` parent elements.","Screen readers require list items (`<li>`) to be contained within a parent `<ul>`, `<ol>` or `<menu>` to be announced properly. [Learn more about proper list structure](https://dequeuniversity.com/rules/axe/4.12/listitem).",0,,div.nav-full > nav > ul.nav-list > li.menuheader,"<li class=""menuheader"">","Skip Help Links
Help
FAQs
Finding Missing Mail
Filing a Claim
Requesting a Refu…","Fix any of the following:
  List item parent element has a role that is not role=""list"""
https://tools.usps.com,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,li.global-footer--navigation-category > ol.global-footer--navigation-options > li > a,"<a href=""https://about.usps.com/newsroom/service-alerts/"">",USPS Service Updates,"Fix any of the following:
  Target has insufficient size (116.4px by 13px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 16.8px instead of at least 24px."
https://tools.usps.com,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,li.global-footer--navigation-category > ol.global-footer--navigation-options > li > a,"<a href=""https://about.usps.com/resources/"">",Forms & Publications,"Fix any of the following:
  Target has insufficient size (108.2px by 13px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 16px instead of at least 24px."
https://tools.usps.com,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,li.global-footer--navigation-category > ol.global-footer--navigation-options > li > a,"<a href=""https://about.usps.com/what/government-services/"">",Government Services,"Fix any of the following:
  Target has insufficient size (109.2px by 13px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 16px instead of at least 24px."
https://tools.usps.com,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,li.global-footer--navigation-category > ol.global-footer--navigation-options > li > a,"<a href=""https://about.usps.com/what/business-services/rights-permissions/"">",Rights & Permissions,"Fix any of the following:
  Target has insufficient size (108px by 13px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 16px instead of at least 24px."
https://tools.usps.com,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,li.global-footer--navigation-category > ol.global-footer--navigation-options > li > a,"<a href=""https://www.uspis.gov/"">",Postal Inspectors,"Fix any of the following:
  Target has insufficient size (88.9px by 13px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 16px instead of at least 24px."
https://tools.usps.com,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,li.global-footer--navigation-category > ol.global-footer--navigation-options > li > a,"<a href=""https://www.uspsoig.gov/"">",Inspector General,"Fix any of the following:
  Target has insufficient size (90.7px by 13px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 16px instead of at least 24px."
https://tools.usps.com,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,li.global-footer--navigation-category > ol.global-footer--navigation-options > li > a,"<a href=""https://pe.usps.com"">",Postal Explorer,"Fix any of the following:
  Target has insufficient size (77.5px by 13px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 18.2px instead of at least 24px."
https://tools.usps.com,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,li.global-footer--navigation-category > ol.global-footer--navigation-options > li > a,"<a href=""https://postalmuseum.si.edu/"">",National Postal Museum,"Fix any of the following:
  Target has insufficient size (123.9px by 13px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 16.8px instead of at least 24px."
https://tools.usps.com,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,li.global-footer--navigation-category > ol.global-footer--navigation-options > li > a,"<a href=""https://www.usps.com/business/web-tools-apis/"">",Resources for Developers,"Fix any of the following:
  Target has insufficient size (131.5px by 13px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 16.8px instead of at least 24px."
https://tools.usps.com,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,li.global-footer--navigation-category > ol.global-footer--navigation-options > li > a,"<a href=""https://about.usps.com/who/legal/privacy-policy/"">",Privacy Policy,"Fix any of the following:
  Target has insufficient size (71.6px by 13px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 16.4px instead of at least 24px."
https://tools.usps.com,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,li.global-footer--navigation-category > ol.global-footer--navigation-options > li > a,"<a href=""https://about.usps.com/who/legal/terms-of-use.htm"">",Terms of Use,"Fix any of the following:
  Target has insufficient size (66.5px by 13px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 16.4px instead of at least 24px."
https://tools.usps.com,success,landmark-one-main,Document does not have a main landmark.,One main landmark helps screen reader users navigate a web page. [Learn more about landmarks](https://dequeuniversity.com/rules/axe/4.12/landmark-one-main).,0,,html.js,"<html lang=""en"" class="" js flexbox flexboxlegacy canvas canvastext webgl touch geolocation postme…"">",html.js,"Fix all of the following:
  Document does not have a main landmark"
https://pmc.ncbi.nlm.nih.gov,success,,,,,,,,,
https://pubmed.ncbi.nlm.nih.gov,success,,,,,,,,,
https://secure.login.gov,success,,,,,,,,,
https://pubchem.ncbi.nlm.nih.gov,success,,,,,,,,,
https://catalog.archives.gov,success,link-name,Links do not have a discernible name,"Link text (and alternate text for images, when used as links) that is discernible, unique, and focusable improves the navigation experience for screen reader users. [Learn how to make links accessible](https://dequeuniversity.com/rules/axe/4.12/link-name).",0,,div.display-flex > div.bg-white > div.display-flex > a.ellipsed,"<a class=""ellipsed"" data-testid=""background-image-link"" href=""/id/undefined?objectId=undefined"">",div.display-flex > div.bg-white > div.display-flex > a.ellipsed,"Fix all of the following:
  Element is in tab order and does not have accessible text

Fix any of the following:
  Element does not have text that is visible to screen readers
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute"
https://catalog.archives.gov,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,div#nac-footer > div.flex-justify > div.display-flex > a.usa-link--white,"<a data-testid=""nac-header--help"" class=""usa-link--white font-sans-sm"" href=""/help/faq/login"">",Help with Login.gov,"Fix any of the following:
  Target has insufficient size (273.2px by 19.5px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 19.4px instead of at least 24px."
https://catalog.archives.gov,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,div.flex-column > div.tablet:display-flex > div > a.usa-link--external,"<a class=""usa-link--external usa-link--white"" href=""https://www.archives.gov/contact"" rel=""noopener noreferrer"" role=""link"" target=""_blank"">",Contact Us,"Fix any of the following:
  Target has insufficient size (88.4px by 21.4px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 21.4px instead of at least 24px."
https://catalog.archives.gov,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,div.flex-column > div.tablet:display-flex > div > a.usa-link--external,"<a class=""usa-link--external usa-link--white"" href=""https://www.archives.gov/global-pages/privacy.html"" rel=""noopener noreferrer"" role=""link"" target=""_blank"">",Privacy Policy,"Fix any of the following:
  Target has insufficient size (108.1px by 21.4px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 20px instead of at least 24px."
https://catalog.archives.gov,success,target-size,Touch targets do not have sufficient size or spacing.,Touch targets with sufficient size and spacing help users who may have difficulty targeting small controls to activate the targets. [Learn more about touch targets](https://dequeuniversity.com/rules/axe/4.12/target-size).,0,,div.flex-column > div.tablet:display-flex > div > a.usa-link--external,"<a class=""usa-link--external usa-link--white"" href=""https://www.archives.gov/global-pages/accessibility"" rel=""noopener noreferrer"" role=""link"" target=""_blank"">",Accessibility,"Fix any of the following:
  Target has insufficient size (97.6px by 21.4px, should be at least 24px by 24px)
  Target has insufficient space to its closest neighbors. Safe clickable space has a diameter of 20px instead of at least 24px."
https://catalog.archives.gov,success,label-content-name-mismatch,Elements with visible text labels do not have matching accessible names.,Visible text labels that do not match the accessible name can result in a confusing experience for screen reader users. [Learn more about accessible names](https://dequeuniversity.com/rules/axe/4.12/label-content-name-mismatch).,0,,div.App > div#nac-footer > div.flex-justify > a.nac-logo,"<a aria-label=""NAC Home"" class=""nac-logo nac-logo--vertical theme-primary-dark height-full display-flex fl…"" data-testid=""nac-footer--logo"" href=""/"">","NATIONAL ARCHIVES
CATALOG","Fix any of the following:
  Text inside the element is not included in the accessible name"
